age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,month_of_birth
37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,51550,1
33,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,13943,5
35,Private,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,56494,8
33,Private,7th-8th,4,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,Haiti,18497,11
50,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,60719,2
46,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,12094,8
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,22656,3
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,7,United-States,27714,5
62,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,74678,11
26,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1762,40,United-States,26052,10
61,Private,Preschool,1,Separated,Transport-moving,Not-in-family,Black,Male,14344,0,40,United-States,92448,10
40,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,85,United-States,11143,9
25,Private,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,9054,4
25,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,United-States,134835,2
28,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,15490,5
70,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,2653,0,70,United-States,47365,5
21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,21221,3
18,,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,20,United-States,9624,3
39,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Cuba,24598,5
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Japan,14664,10
43,State-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,26034,9
29,State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Thailand,40963,12
21,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,United-States,3699,5
36,Private,12th,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,45954,6
22,,Some-college,10,Never-married,,Own-child,White,Female,0,0,29,United-States,48710,7
19,,Some-college,10,Never-married,,Own-child,White,Female,0,0,25,United-States,22872,11
50,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,59032,5
43,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,13476,4
36,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,20,United-States,24218,2
58,Private,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,18855,10
20,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,20,United-States,9055,4
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,62764,11
31,Self-emp-not-inc,9th,5,Never-married,Craft-repair,Unmarried,White,Male,0,0,47,United-States,26348,7
30,Private,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,6460,6
48,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,15020,0,48,United-States,99067,9
19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,15,United-States,15517,4
23,,Assoc-acdm,12,Never-married,,Own-child,White,Female,0,0,30,United-States,38511,10
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,75820,9
30,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,,26387,8
63,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2263,6
20,,Assoc-acdm,12,Never-married,,Not-in-family,White,Male,0,0,20,United-States,24502,3
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,32587,3
40,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,94434,9
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,35298,10
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,7904,9
56,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,50,Haiti,42092,2
35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,38188,8
59,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,33147,5
44,Self-emp-not-inc,12th,8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Vietnam,23403,5
46,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Germany,54019,1
20,Private,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States,34117,7
22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,10,United-States,36572,1
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,67982,8
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,58527,11
20,Private,9th,5,Never-married,Sales,Own-child,White,Female,0,0,32,United-States,33317,2
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,61855,8
64,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,22978,12
30,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,4787,0,50,United-States,50902,1
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,63905,9
31,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,47221,4
17,Private,10th,6,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,40,United-States,11558,9
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,16643,6
58,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,43365,12
64,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,33173,1
37,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,16912,12
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,46267,5
38,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,21309,1
46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,91364,4
58,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,15615,2
47,Self-emp-inc,Assoc-acdm,12,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,67,United-States,12478,1
52,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,6570,8
32,Local-gov,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,30,Japan,35562,7
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4508,0,8,Yugoslavia,18401,6
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States,122250,1
58,Private,7th-8th,4,Widowed,Farming-fishing,Other-relative,White,Female,0,0,45,Guatemala,38384,4
29,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3942,0,50,United-States,16557,11
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,99850,3
61,Private,5th-6th,3,Divorced,Transport-moving,Not-in-family,White,Male,0,1876,56,United-States,8032,12
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,20002,4
25,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,41171,3
42,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,Poland,13312,2
72,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,16,United-States,8836,9
19,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,14076,12
38,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,66782,2
17,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,44290,11
54,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,United-States,54026,1
32,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,37691,7
58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,54290,2
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,56,United-States,44423,1
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,14849,9
60,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,70,United-States,44100,10
35,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,84694,2
45,,9th,5,Separated,,Own-child,Black,Male,0,0,40,United-States,38318,8
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,60502,11
55,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,64209,12
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,11488,5
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,52289,9
46,Private,5th-6th,3,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,50,Mexico,31183,5
47,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,0,40,United-States,21280,1
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Germany,55376,10
59,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,20138,1
54,State-gov,12th,8,Never-married,Other-service,Own-child,White,Male,4101,0,40,United-States,15265,5
65,Local-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,7875,7
48,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,8961,5
54,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,37718,4
27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,27600,2
52,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,15244,12
54,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,31590,2
26,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1876,38,United-States,14175,1
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,18535,3
33,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,28054,5
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,170443,9
33,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,56044,12
39,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,5662,7
39,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,152607,5
30,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Male,1151,0,30,United-States,17771,5
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,16494,11
36,Private,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,20,United-States,49811,1
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,28849,5
23,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,26141,10
46,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,28717,10
49,Private,9th,5,Separated,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,3142,5
53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,40833,12
21,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,26965,6
40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,56131,9
58,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,4403,2
42,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,35,United-States,57069,8
74,Private,Assoc-voc,11,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,28119,12
73,,HS-grad,9,Married-spouse-absent,,Not-in-family,White,Female,0,0,20,Canada,3415,7
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,7469,9
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,Nicaragua,46543,10
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,19412,9
69,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,8121,1
25,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,United-States,34057,5
30,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,25953,7
37,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,63778,12
26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,22498,10
35,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,36,United-States,33512,10
31,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,26143,9
56,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,60909,4
45,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,38938,8
40,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,32346,3
19,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,27969,1
51,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,8795,10
42,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1589,6
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,United-States,36038,9
35,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,12499,11
19,Private,11th,7,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,17796,3
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,17558,10
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,62831,3
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,59637,8
59,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,29678,4
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,28619,12
28,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,6654,9
44,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,57658,7
69,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,991,0,18,United-States,27882,10
42,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,69243,1
27,Private,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,50,Mexico,14620,11
24,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,48,United-States,957,12
53,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,60770,2
52,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,50,United-States,49476,6
41,Local-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,20483,12
18,Private,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,16,United-States,31616,4
55,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,26682,1
29,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,2885,0,40,United-States,36165,10
56,Local-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,55906,2
36,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,94714,10
41,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,1831,0,40,Peru,14441,7
32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,40,Puerto-Rico,8562,12
57,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,67972,7
47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,15024,0,40,United-States,60602,2
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,21964,1
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,84940,6
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,2931,8
64,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,12588,2
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,15,United-States,11980,11
67,,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,0,4,United-States,47760,7
49,Private,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,11731,4
42,Private,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,3480,6
